login_form,links_in_tags,iframe,popup_window,safe_anchor,onmouseover,right_clic,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,embedded_domain,having_ip_address,no_of_dots,no_of_sensitive_words,out_of_position_tld,https_token,url_length,tinyURL,prefixSuffix,count_special_chars,status
0,0.0,0,0,0.0,0,0,0,0,-1,1021,0,1,6,-1,1,3,0,1,-1,61,-1,-1,11,legitimate
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,1,1,2,0,1,-1,36,1,-1,5,phishing
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,4,1,-1,1,128,-1,1,19,phishing
0,0.0,0,0,0.0,0,0,0,0,8485,38086,0,1,6,-1,1,4,0,1,-1,64,-1,1,13,legitimate
0,66.66666667,0,0,91.66666667,0,0,0,49,-1,53863,0,0,5,1,1,1,0,1,1,38,-1,-1,7,legitimate
0,0.0,0,0,18.42105263,0,0,1,0,1710,0,0,1,0,-1,1,1,0,1,-1,61,-1,-1,8,phishing
0,100.0,0,0,88.0,0,0,0,259,7777,13509,0,0,6,1,1,2,0,1,-1,49,-1,1,10,legitimate
1,83.33333333,0,0,4.255319149,0,0,0,1126,5813,0,0,1,0,-1,1,1,0,1,-1,67,-1,-1,12,phishing
0,36.36363636,0,0,33.33333333,0,0,0,3,1458,3012268,0,0,4,1,1,2,0,1,1,40,-1,-1,6,legitimate
0,100.0,0,0,100.0,0,0,0,25,3993,5707171,0,1,0,1,1,4,1,-1,1,125,-1,1,18,phishing
0,93.33333333,0,0,82.14285714,0,0,1,0,1825,2867682,0,0,2,-1,1,2,0,1,1,22,-1,-1,6,legitimate
0,0.0,0,0,60.0,0,0,0,610,7791,560,0,0,8,-1,1,3,0,1,1,117,-1,-1,20,legitimate
0,91.66666667,0,0,25.0,0,0,0,57,4325,10052070,0,1,1,1,1,2,2,1,-1,133,-1,-1,18,phishing
0,0.0,0,0,0.0,0,0,0,344,3674,9555991,0,0,0,-1,1,2,1,1,-1,133,-1,-1,17,phishing
0,100.0,0,0,100.0,0,0,1,0,-1,0,1,1,0,-1,-1,4,0,1,-1,39,-1,-1,8,phishing
0,91.66666667,0,0,100.0,0,0,1,0,-1,891330,0,1,5,-1,1,2,0,1,-1,50,-1,-1,10,legitimate
0,50.0,0,0,100.0,0,0,0,988,837,0,0,1,0,1,1,4,1,1,1,114,1,-1,17,phishing
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,-1,29,1,-1,5,phishing
0,0.0,0,0,0.0,0,0,0,58,-1,0,0,0,4,1,1,3,0,1,-1,63,-1,-1,12,legitimate
0,0.0,0,0,0.0,0,0,0,1063,-1,0,0,1,0,-1,1,2,0,1,-1,76,-1,-1,14,phishing
0,0.0,0,0,37.5,0,0,0,378,1813,5357492,0,0,2,1,1,2,0,1,1,31,-1,-1,6,legitimate
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,1,1,2,0,1,1,30,1,-1,5,phishing
0,87.5,0,0,100.0,0,0,0,1946,7185,20599,0,0,5,-1,1,1,0,1,1,36,-1,-1,6,legitimate
0,100.0,0,0,100.0,0,0,0,0,-1,2656129,0,1,3,-1,1,4,0,-1,1,91,-1,-1,15,phishing
0,100.0,0,0,100.0,0,0,0,1341,484,0,0,1,2,1,1,3,1,1,-1,67,-1,-1,12,phishing
1,0.0,0,0,26.86567164,0,0,0,373,7296,0,0,0,5,1,1,2,0,1,-1,40,1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,218,3800,0,0,0,2,-1,1,2,0,1,-1,43,-1,-1,9,legitimate
0,0.0,0,0,0.0,0,0,0,196,535,7375648,0,1,1,-1,1,2,0,1,-1,81,-1,-1,10,phishing
0,75.0,0,1,0.0,0,0,0,786,5058,77435,0,0,4,1,1,2,0,1,-1,121,-1,-1,18,phishing
0,23.07692308,0,0,20.83333333,0,0,0,139,6435,59635,0,0,5,-1,1,1,0,1,-1,17,-1,-1,5,legitimate
0,80.0,0,0,0.0,0,0,0,0,-1,0,0,0,0,-1,1,1,0,1,-1,22,-1,-1,5,phishing
0,100.0,0,0,0.0,0,0,0,0,2507,0,0,1,1,1,1,4,1,1,-1,66,-1,1,13,phishing
0,33.33333333,0,0,0.0,0,0,0,2606,7986,109426,0,1,4,-1,1,3,1,1,1,39,-1,-1,8,phishing
0,71.42857143,0,0,50.0,0,0,0,2804,8153,0,0,0,3,-1,1,2,0,1,1,24,-1,-1,6,legitimate
0,100.0,0,0,100.0,0,0,0,0,-1,0,0,1,2,-1,1,3,1,1,-1,56,-1,-1,9,phishing
0,0.0,0,0,0.0,0,0,0,1480,5460,0,0,1,0,1,1,1,0,1,-1,35,-1,-1,7,phishing
0,52.94117647,0,0,74.35897436,0,0,0,131,7617,2187,0,1,5,1,1,2,0,1,-1,86,1,-1,10,legitimate
0,100.0,0,0,100.0,0,0,0,80,1015,0,0,1,0,-1,1,1,0,1,-1,26,-1,-1,5,phishing
1,60.46511628,0,0,19.76744186,0,0,0,245,2676,0,0,1,0,1,1,3,0,1,-1,57,-1,-1,10,phishing
0,0.0,0,0,16.66666667,0,0,0,209,7827,403914,0,0,5,-1,1,2,0,1,1,25,-1,-1,7,legitimate
0,100.0,0,0,0.0,0,0,0,0,-1,0,0,0,2,-1,1,2,0,1,-1,21,-1,-1,5,legitimate
0,100.0,0,0,12.5,0,0,0,1328,-1,956271,0,0,3,1,1,2,0,1,1,34,-1,1,7,legitimate
0,66.66666667,0,0,0.0,0,0,0,0,-1,0,0,1,0,-1,1,4,0,1,-1,155,-1,-1,20,phishing
0,20.0,0,0,40.0,0,0,0,3557,8130,1229068,0,0,4,1,1,1,0,1,-1,46,-1,-1,7,legitimate
1,25.0,0,0,47.61904762,0,0,0,198,-1,0,0,0,1,-1,1,2,0,1,-1,23,-1,1,7,legitimate
0,87.5,0,0,71.42857143,0,0,0,0,8756,19882,0,0,6,1,1,2,0,1,-1,52,-1,-1,9,legitimate
0,100.0,0,0,84.61538462,0,0,1,0,-1,0,0,1,2,1,1,2,1,1,-1,76,-1,-1,13,phishing
0,0.0,0,0,0.0,0,0,0,231,5613,0,0,1,5,-1,1,4,0,1,1,79,1,1,14,phishing
0,100.0,0,0,20.0,0,0,0,0,7311,17148,0,1,3,-1,1,3,0,1,1,49,-1,-1,10,legitimate
1,66.66666667,0,0,9.473684211,0,0,0,259,-1,533432,0,0,3,-1,1,2,0,1,1,58,-1,-1,12,phishing
1,94.11764706,0,0,0.0,0,0,0,295,-1,0,0,1,0,-1,1,4,0,1,-1,54,-1,-1,12,phishing
0,9.090909091,0,0,100.0,0,0,0,157,1669,1961063,0,1,0,1,1,3,0,1,1,127,-1,1,15,phishing
0,0.0,0,0,0.0,0,0,0,355,2931,0,0,1,1,1,1,2,0,1,-1,58,1,-1,10,phishing
1,44.06779661,0,0,0.0,0,0,0,659,1532,4691,0,1,2,1,1,2,0,1,-1,52,-1,1,8,phishing
0,100.0,0,0,50.0,0,0,0,99,6129,2872123,0,0,3,-1,1,2,0,1,1,24,-1,-1,6,legitimate
0,85.71428571,0,0,47.82608696,0,0,0,162,6777,1494607,0,1,2,-1,1,2,0,1,1,81,-1,-1,12,legitimate
0,100.0,0,0,100.0,0,0,0,83,6856,988416,1,1,1,-1,1,7,1,1,-1,177,-1,-1,23,phishing
0,0.0,0,0,41.66666667,0,0,0,0,-1,3523,0,0,9,-1,1,1,0,1,-1,21,1,-1,5,phishing
0,0.0,0,0,0.0,0,0,0,373,7296,0,0,1,5,1,1,2,0,1,1,49,1,1,11,phishing
0,30.95238095,0,0,84.61538462,0,0,0,619,8146,12421,0,0,6,-1,1,3,0,1,-1,52,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,153,2769,0,0,1,2,-1,1,1,0,1,-1,23,-1,-1,6,phishing
1,25.0,0,0,22.72727273,0,0,0,371,7298,2078971,0,0,5,1,1,2,0,1,-1,35,1,-1,6,legitimate
0,50.0,0,0,86.11111111,0,0,0,133,7615,2188,0,1,5,1,1,2,0,1,-1,82,1,-1,9,legitimate
0,0.0,0,0,25.0,0,0,0,228,5615,0,0,1,5,1,1,5,0,1,-1,63,1,1,12,phishing
0,100.0,0,0,0.0,0,0,1,0,-1,0,1,1,0,-1,-1,3,0,1,-1,91,-1,-1,14,phishing
0,80.0,0,0,75.0,0,0,0,176,6179,619864,0,0,2,-1,1,2,0,1,-1,49,-1,-1,8,legitimate
0,81.65137615,0,0,44.44444444,0,0,1,0,-1,0,0,0,2,-1,1,2,0,1,1,23,-1,-1,6,legitimate
0,0.0,0,0,2.43902439,0,0,0,41,325,0,0,1,0,-1,1,1,0,1,1,41,-1,-1,7,phishing
0,0.0,0,0,0.0,0,0,0,0,7287,0,0,1,0,-1,1,1,0,1,-1,19,-1,-1,6,phishing
0,0.0,0,0,8.333333332999999,0,0,0,226,9637,147,0,1,7,-1,1,2,0,1,1,49,1,-1,10,legitimate
0,90.90909091,0,0,0.0,0,0,0,59,-1,27683,0,1,4,-1,1,1,0,1,1,25,-1,-1,5,phishing
0,37.5,0,0,0.0,0,0,0,2975,8347,1,0,1,10,-1,1,2,0,1,1,113,-1,-1,13,phishing
0,66.66666667,0,0,20.0,0,0,0,135,7535,14506,0,0,5,1,1,2,0,1,1,92,-1,-1,15,legitimate
0,0.0,0,0,0.0,0,0,0,1047,5161,0,0,1,8,1,1,2,0,1,1,35,-1,-1,10,legitimate
0,100.0,0,0,57.57575758,0,0,0,905,7130,12,0,0,7,-1,1,2,0,1,1,45,-1,-1,8,legitimate
0,100.0,0,0,4.761904762,0,0,0,0,-1,64871,0,0,5,1,1,4,0,1,1,69,-1,1,14,legitimate
0,57.14285714,0,0,42.85714286,0,0,0,188,3829,3520303,0,0,3,1,1,1,0,1,-1,41,-1,-1,6,legitimate
0,100.0,0,0,100.0,0,0,0,14,4003,5816617,0,1,0,1,1,4,1,-1,-1,126,-1,1,18,phishing
0,0.0,0,0,0.0,0,0,0,178,553,0,0,1,0,1,1,3,0,1,-1,52,-1,-1,10,phishing
0,12.5,0,0,25.0,0,0,0,85,5063,2258035,0,0,5,1,1,2,0,1,1,41,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,1375,7391,5392060,0,1,2,-1,1,2,0,1,-1,37,-1,-1,8,phishing
0,50.0,0,0,91.66666667,0,0,0,198,6011,115,0,0,8,-1,1,2,0,1,1,47,-1,-1,8,legitimate
0,90.0,0,0,11.11111111,0,0,0,170,-1,14056,0,0,4,-1,1,2,0,1,-1,26,-1,-1,6,legitimate
0,100.0,0,0,100.0,0,0,0,2216,2532,514430,0,1,0,1,1,3,0,1,1,45,1,-1,7,phishing
0,75.0,0,0,6.315789474,0,0,0,577,9286,1137,0,1,6,-1,1,2,0,1,-1,58,-1,-1,12,legitimate
0,50.0,0,1,10.0,0,0,1,0,-1,473854,0,0,5,-1,1,2,0,1,1,18,-1,-1,6,legitimate
0,60.0,0,0,100.0,0,0,0,511,8618,1418,0,0,6,-1,1,2,0,1,-1,97,-1,-1,18,legitimate
0,100.0,0,0,50.0,0,0,0,900,7134,13,0,0,7,-1,1,2,0,1,1,43,-1,-1,8,legitimate
0,50.0,0,0,0.0,0,0,0,140,4609,0,0,1,3,1,1,3,0,1,-1,109,-1,-1,23,phishing
0,90.47619048,0,0,75.0,0,0,0,186,3466,0,0,1,1,-1,1,1,0,1,-1,25,-1,-1,7,phishing
0,100.0,0,0,50.0,0,0,0,185,4198,0,0,0,4,1,1,3,0,1,1,51,1,-1,8,legitimate
0,0.0,0,0,0.0,0,0,0,52,7253,943419,0,1,1,-1,1,2,0,1,-1,21,-1,-1,6,phishing
0,100.0,0,0,92.95154185,0,0,0,254,4860,1275056,0,0,4,1,1,2,0,1,-1,66,-1,-1,12,legitimate
0,90.0,0,0,0.0,0,0,0,171,1290,0,0,0,0,1,1,3,0,1,1,64,-1,-1,11,legitimate
0,40.0,0,0,0.0,0,0,0,248,3038,3479049,0,0,2,-1,1,2,0,1,1,26,-1,-1,6,legitimate
0,0.0,0,0,40.0,0,0,0,2378,3830,5662,0,0,5,1,1,2,0,1,1,31,-1,-1,6,legitimate
0,76.0,0,0,23.07692308,0,0,0,2083,6317,8160,0,0,6,-1,1,2,0,1,1,68,-1,-1,11,legitimate
0,100.0,0,0,100.0,0,0,0,210,5634,0,0,1,5,1,1,2,0,1,-1,108,-1,1,14,legitimate
0,91.66666667,0,0,0.0,0,0,0,208,5636,2,0,0,10,1,1,6,0,1,1,263,-1,-1,34,phishing
0,50.0,0,0,36.36363636,0,0,0,2025,8933,91852,0,1,5,-1,1,2,0,1,1,40,-1,-1,6,legitimate
0,50.0,0,0,0.0,0,0,0,140,4608,0,0,1,3,1,1,3,0,1,-1,100,-1,-1,16,phishing
0,40.0,0,0,64.70588235,0,0,0,1379,7753,140382,0,0,4,-1,1,2,0,1,1,25,1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,311,1514,0,0,1,0,-1,1,3,0,1,-1,34,-1,-1,7,phishing
0,80.0,0,0,4.545454545,0,0,1,0,1905,277373,0,0,3,-1,1,2,0,1,-1,19,-1,-1,6,legitimate
0,100.0,0,0,52.27272727,0,0,0,900,7134,13,0,0,7,-1,1,2,0,1,1,49,-1,-1,8,legitimate
1,100.0,0,0,7.407407407000001,0,0,0,85,6855,227342,0,0,5,1,1,3,0,1,-1,48,-1,1,8,legitimate
0,30.0,0,0,0.0,0,0,0,2976,8346,1,0,1,10,-1,1,2,0,1,1,113,-1,-1,13,phishing
0,50.0,0,0,9.090909091,0,0,0,0,-1,1868666,0,0,2,1,1,2,0,1,1,29,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,354,6950,0,0,1,0,-1,1,2,0,1,-1,96,-1,-1,16,phishing
0,100.0,0,0,0.0,0,0,0,122,1338,22211,0,1,6,-1,1,3,0,1,1,44,-1,-1,7,phishing
0,90.0,0,0,0.0,0,0,0,114,7921,3601536,0,0,2,1,1,2,0,1,-1,26,1,-1,5,legitimate
0,0.0,0,0,0.0,0,0,0,302,2254,1144030,0,1,0,-1,1,2,0,1,1,35,-1,1,8,phishing
0,0.0,0,0,0.0,0,0,0,411,8354,6425032,0,1,2,-1,1,2,0,1,-1,33,-1,-1,7,phishing
0,100.0,0,0,14.28571429,0,0,1,0,-1,0,0,1,1,1,1,2,1,1,-1,65,-1,-1,12,phishing
0,100.0,0,0,33.33333333,0,0,1,0,-1,0,1,1,0,-1,-1,3,0,1,-1,57,-1,-1,10,phishing
1,100.0,0,0,92.10526316,0,0,0,66,1759,0,0,0,2,1,1,1,0,1,-1,23,-1,-1,4,legitimate
0,73.91304348,0,0,37.5,0,0,0,715,2206,759109,0,0,3,1,1,2,0,1,1,35,-1,-1,6,legitimate
0,33.33333333,0,0,0.0,0,0,1,0,4138,4535468,0,1,2,-1,1,2,0,1,-1,20,-1,-1,5,phishing
0,100.0,0,0,50.0,0,0,0,829,6841,72924,0,0,5,1,1,3,0,1,1,56,-1,-1,9,legitimate
0,83.33333333,0,0,0.0,0,0,0,478,8543,28261,0,0,5,1,1,3,0,1,-1,101,1,1,20,legitimate
0,100.0,0,0,0.0,0,0,0,246,5963,0,0,1,0,-1,1,4,1,1,-1,156,-1,-1,19,phishing
0,43.47826087,0,0,50.0,0,0,0,75,6134,28418,0,0,5,-1,1,3,0,1,-1,49,-1,-1,11,legitimate
0,0.0,0,0,0.0,0,0,0,52,7253,943419,0,1,1,1,1,2,0,1,-1,35,-1,-1,7,phishing
1,75.0,0,0,14.28571429,0,0,0,1300,5639,607506,0,0,5,-1,1,3,0,1,-1,56,-1,-1,9,legitimate
0,100.0,0,0,0.0,0,0,0,367,1824,0,0,1,0,-1,1,1,0,1,1,46,-1,-1,8,phishing
0,10.0,0,0,72.22222222,0,0,0,77,4671,89,0,0,9,-1,1,1,0,1,1,44,-1,-1,6,legitimate
1,5.555555556,0,0,13.04347826,0,0,0,191,4923,26616,0,1,5,-1,1,2,0,1,1,103,1,-1,13,phishing
0,87.5,0,0,85.71428571,0,0,1,0,-1,4577170,0,0,2,1,1,2,0,1,1,24,-1,-1,6,legitimate
0,60.0,0,0,50.0,0,0,0,0,-1,2113067,0,0,4,-1,1,3,0,1,1,31,-1,-1,7,legitimate
1,80.0,0,0,100.0,0,0,0,181,4202,0,0,1,0,1,1,4,0,1,-1,39,-1,-1,7,phishing
0,64.51612903,0,0,22.0,0,0,0,350,8414,176808,0,0,4,-1,1,2,0,1,1,32,-1,-1,6,legitimate
1,72.5,0,0,100.0,0,0,0,192,-1,0,0,1,4,-1,1,2,0,1,-1,22,-1,-1,6,phishing
0,0.0,0,0,0.0,0,0,0,2519,5515,755916,0,0,4,-1,1,3,0,1,-1,35,-1,-1,8,legitimate
0,66.66666667,0,0,100.0,0,0,0,248,125,0,0,1,3,-1,1,3,0,1,-1,169,-1,-1,30,phishing
0,0.0,0,0,0.0,0,0,0,324,1868,2161928,0,1,2,1,1,2,0,1,-1,46,-1,-1,9,phishing
0,100.0,0,0,0.0,0,0,0,154,2403,819233,0,0,3,-1,1,3,0,1,-1,74,-1,-1,15,phishing
0,0.0,0,0,0.0,0,0,1,0,-1,13447,0,1,5,-1,1,4,0,1,1,159,-1,-1,37,legitimate
0,0.0,0,0,25.0,0,0,0,217,5627,0,0,1,5,1,1,5,1,1,-1,73,1,1,12,phishing
0,52.94117647,0,0,86.11111111,0,0,0,134,7615,2188,0,0,5,1,1,2,0,1,-1,68,1,-1,8,legitimate
0,100.0,0,0,0.0,0,0,0,345,2941,0,0,1,0,1,1,4,0,1,-1,73,-1,-1,10,phishing
0,0.0,0,0,0.0,0,0,0,281,2641,2372393,0,1,1,1,1,4,0,1,-1,42,-1,1,9,phishing
1,96.55172414,0,0,0.0,0,0,0,312,4801,428038,0,0,4,1,1,2,0,1,1,44,-1,-1,5,legitimate
0,0.0,0,0,0.0,0,0,0,190,6750,6580550,0,1,4,-1,1,3,0,1,-1,123,-1,-1,20,legitimate
0,0.0,0,0,27.27272727,0,0,0,2976,8346,1,0,1,10,-1,1,2,0,1,1,41,-1,-1,9,legitimate
0,100.0,0,0,0.0,0,0,0,426,4322,0,0,1,0,1,1,1,0,1,-1,47,-1,-1,6,phishing
0,100.0,0,0,100.0,0,0,0,87,5756,0,0,1,2,1,1,1,0,1,-1,77,-1,-1,7,phishing
0,100.0,0,0,0.0,0,0,0,365,4382,378751,0,1,3,-1,1,3,1,1,-1,37,1,-1,7,phishing
0,87.5,0,0,63.63636364,0,0,0,745,8020,8126,0,0,5,1,1,1,0,1,-1,76,-1,-1,17,legitimate
0,0.0,0,0,40.0,0,0,0,3484,8043,2572,0,0,6,1,1,3,0,1,1,50,-1,-1,9,legitimate
0,100.0,0,0,100.0,0,0,0,329,3689,0,0,1,2,-1,1,3,1,1,-1,43,-1,-1,9,phishing
0,0.0,0,0,0.0,0,0,0,212,3076,0,0,1,1,-1,1,1,0,1,-1,31,-1,-1,8,phishing
1,0.0,0,0,37.5,0,0,0,202,4911,0,0,0,3,1,1,2,0,1,-1,31,-1,-1,6,legitimate
0,31.25,0,0,8.510638298,0,0,0,167,7869,2033,0,0,6,-1,1,2,0,1,-1,51,-1,-1,8,legitimate
0,0.0,0,0,25.0,0,0,0,217,5626,2856134,0,1,5,-1,1,5,0,1,-1,62,1,-1,10,phishing
0,100.0,0,0,80.0,0,0,1,0,-1,183772,0,0,3,1,1,2,0,1,1,20,-1,-1,6,legitimate
0,100.0,0,0,100.0,0,0,0,25,3993,5707171,0,1,0,1,1,4,1,-1,1,128,-1,1,19,phishing
0,100.0,0,0,100.0,0,0,0,235,-1,0,0,1,0,-1,1,1,0,1,-1,62,-1,-1,7,phishing
1,66.66666667,0,0,80.95238095,0,0,0,252,2304,2271605,0,0,2,1,1,2,0,1,1,35,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,241,5707,1652125,0,1,1,1,1,2,0,1,-1,37,-1,1,7,phishing
0,0.0,0,0,0.0,0,0,0,255,-1,0,0,1,0,-1,1,4,0,1,-1,47,-1,-1,10,phishing
0,100.0,0,0,100.0,0,0,0,221,8546,21974,0,0,5,1,1,3,0,1,-1,53,1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,0,11317,54663,0,0,5,-1,1,4,0,1,-1,72,-1,-1,14,legitimate
0,61.53846154,0,0,0.0,0,0,0,266,-1,0,0,1,0,1,1,3,0,1,-1,126,-1,-1,15,phishing
0,100.0,0,0,0.0,0,0,0,2887,7339,48563,0,0,5,-1,1,3,0,1,1,73,1,-1,11,legitimate
0,0.0,0,0,0.0,0,0,0,92,2100,0,0,1,0,-1,1,2,0,1,-1,50,1,-1,9,phishing
0,94.73684211,0,0,0.0,0,0,0,88,-1,8587175,0,0,2,1,1,1,0,1,-1,22,-1,-1,4,legitimate
1,10.34482759,0,0,21.42857143,0,0,0,110,7925,570,0,0,7,-1,1,2,0,1,1,63,-1,-1,13,legitimate
0,66.66666667,0,0,11.11111111,0,0,0,2976,8346,1,0,0,10,1,1,3,0,1,1,71,-1,-1,13,legitimate
0,62.5,0,0,83.33333333,0,0,0,1582,11566,374,0,1,6,-1,1,3,0,1,-1,87,-1,-1,15,legitimate
0,0.0,0,0,0.0,0,0,0,123,973,8238037,0,1,2,1,1,2,0,1,-1,52,-1,-1,10,phishing
0,0.0,0,0,0.0,0,0,0,2430,1953,4365,0,0,3,-1,1,2,0,1,1,42,-1,1,7,phishing
0,100.0,0,0,20.0,0,0,0,91,8675,484673,0,0,2,-1,1,3,0,1,-1,21,-1,-1,7,legitimate
0,0.0,0,0,100.0,0,0,0,367,1825,0,0,1,0,1,1,1,0,1,-1,38,-1,-1,7,phishing
0,100.0,0,0,100.0,0,0,0,25,3992,5707171,0,1,0,1,1,4,1,-1,-1,125,-1,1,19,phishing
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,4,1,-1,-1,126,-1,1,18,phishing
0,0.0,0,0,100.0,0,0,0,83,7588,2928750,0,0,4,1,1,3,0,1,-1,48,-1,-1,7,legitimate
0,66.66666667,0,0,4.347826087,0,0,0,644,1547,4639,0,1,2,1,1,3,1,1,-1,52,-1,1,8,phishing
0,0.0,0,0,0.0,0,0,0,336,1856,0,0,1,0,1,1,3,0,1,-1,62,1,-1,10,phishing
0,80.0,0,0,100.0,0,0,0,756,3104,545173,0,0,3,1,1,2,0,1,1,79,-1,1,16,legitimate
0,100.0,0,0,89.41798942,0,0,0,1417,5887,184,0,0,6,-1,1,2,0,1,-1,61,-1,-1,13,legitimate
0,100.0,0,0,100.0,0,0,0,25,3993,5707171,0,1,0,1,1,4,1,-1,-1,118,-1,-1,17,phishing
0,50.0,0,0,20.0,0,0,0,1174,6495,7453,0,1,5,-1,1,3,0,1,-1,58,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,157,2035,4378438,0,1,2,1,1,2,0,1,-1,38,-1,-1,7,phishing
0,0.0,0,0,0.0,0,0,0,0,-1,4693,0,0,5,-1,1,3,0,1,-1,52,-1,-1,10,legitimate
0,81.81818182,0,0,0.0,0,0,0,294,7011,705069,1,1,2,-1,1,5,0,1,-1,38,-1,-1,9,phishing
0,81.81818182,0,0,75.0,0,0,0,295,5913,86462,0,0,5,-1,1,3,0,1,-1,52,-1,1,10,legitimate
0,0.0,0,0,0.0,0,0,0,258,837,0,0,1,2,1,1,2,0,1,-1,49,-1,-1,9,legitimate
0,89.28571429,0,0,20.0,0,0,0,505,8831,2672,0,1,6,-1,1,2,0,1,-1,47,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,355,10,0,0,1,0,-1,1,4,0,1,1,43,-1,1,10,phishing
0,60.0,0,0,78.57142857,0,0,0,117,-1,172131,0,1,4,-1,1,1,0,1,1,75,-1,-1,13,legitimate
0,0.0,0,0,0.0,0,0,0,117,978,0,0,1,0,1,1,4,1,1,1,611,-1,1,11,phishing
0,0.0,0,0,12.5,0,0,0,0,7866,0,0,0,2,1,1,2,0,1,1,25,-1,-1,6,legitimate
0,0.0,0,0,12.5,0,0,0,361,3291,95364,0,0,4,-1,1,2,0,1,1,28,-1,-1,6,legitimate
0,50.0,0,0,100.0,0,0,0,267,1194,0,0,1,0,-1,1,3,0,1,-1,72,-1,-1,12,phishing
0,100.0,0,0,0.0,0,0,1,0,-1,8688799,0,1,0,-1,1,3,1,1,-1,50,-1,1,9,phishing
0,18.18181818,0,0,82.05128205,0,0,0,1231,6438,322,0,0,7,-1,1,3,0,1,1,67,-1,-1,12,legitimate
0,85.71428571,0,0,0.0,0,0,0,368,4014,10539664,0,0,3,-1,1,2,0,1,-1,29,-1,-1,6,legitimate
0,86.66666667,0,0,36.84210526,0,0,0,236,6339,119459,0,0,4,-1,1,2,0,1,1,75,-1,-1,15,legitimate
0,75.0,0,0,20.0,0,0,0,120,1341,0,0,0,0,-1,1,2,0,1,1,42,-1,-1,7,phishing
0,100.0,0,0,100.0,0,0,0,59,-1,0,0,1,0,1,1,4,1,-1,1,88,1,-1,16,phishing
0,90.90909091,0,0,100.0,0,0,0,247,5231,0,0,0,7,1,1,2,0,1,1,40,-1,-1,6,legitimate
0,100.0,0,0,56.25,0,0,0,901,7134,13,0,0,7,-1,1,2,0,1,1,48,-1,-1,9,legitimate
0,0.0,0,0,0.0,0,0,0,160,2781,0,0,1,3,1,1,2,0,1,-1,41,-1,-1,8,phishing
1,50.0,0,0,0.0,0,0,0,478,8288,0,0,1,1,-1,1,4,1,1,-1,232,-1,-1,21,phishing
0,86.66666667,0,0,79.6875,0,0,0,149,7157,2294,0,0,3,-1,1,3,0,1,-1,42,-1,-1,9,legitimate
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,4,1,-1,-1,115,-1,-1,16,phishing
0,9.090909091,0,0,77.77777778,0,0,0,123,2433,0,0,1,0,1,1,3,0,1,-1,40,-1,-1,7,phishing
0,100.0,0,0,0.0,0,0,0,44,1052,0,0,1,1,-1,1,2,0,1,-1,32,-1,1,7,phishing
0,0.0,0,0,0.0,0,0,0,953,-1,0,0,1,0,-1,1,3,1,1,-1,38,-1,-1,8,phishing
0,100.0,0,0,100.0,0,0,0,25,3993,5707171,0,1,0,1,1,4,1,-1,1,127,-1,1,18,phishing
0,75.0,0,0,0.0,0,0,0,564,896,457413,0,0,2,-1,1,2,1,1,1,39,-1,1,9,phishing
0,45.45454545,0,0,75.0,0,0,0,842,7558,1695,0,1,7,-1,1,2,0,1,1,55,1,-1,9,legitimate
0,100.0,0,0,50.0,0,0,0,141,7530,264522,0,0,5,1,1,2,0,1,-1,105,-1,-1,12,legitimate
1,0.0,0,0,0.0,0,0,0,333,-1,24,0,0,9,-1,1,4,0,1,-1,129,-1,-1,25,phishing
0,100.0,0,0,100.0,0,0,0,218,1609,0,0,1,2,-1,1,3,0,1,-1,46,-1,-1,10,phishing
0,100.0,0,0,0.0,0,0,0,0,-1,79585,0,1,6,1,1,7,0,1,1,98,-1,-1,21,phishing
0,80.0,0,0,100.0,0,0,0,130,-1,0,0,1,0,1,1,2,0,1,-1,38,-1,-1,8,legitimate
0,100.0,1,0,100.0,0,0,0,293,5186,10408014,0,1,1,-1,1,4,0,1,-1,89,-1,-1,16,phishing
0,75.0,0,0,0.0,0,0,1,0,-1,967672,0,0,4,1,1,3,0,-1,1,72,-1,-1,12,phishing
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,5,1,-1,1,124,-1,-1,19,phishing
0,0.0,0,0,0.0,0,0,0,1049,5159,0,0,1,8,1,1,2,1,1,1,46,-1,1,9,phishing
0,91.66666667,0,0,46.15384615,0,0,0,363,2,0,0,1,0,-1,1,1,0,1,-1,30,-1,-1,4,phishing
